Location,Name,Frequency,Duplex,Offset,Tone,rToneFreq,cToneFreq,Mode,TStep,Comment
740,GB3BZ,430.850000,+,7.600000,,88.5,88.5,FM,12.5,
741,GB3CA,433.325000,+,1.600000,,88.5,88.5,FM,12.5,CARLISLE
742,GB3CB,433.350000,+,1.600000,,88.5,88.5,FM,12.5,BIRMINGHAM
743,GB3CC,430.962500,+,7.600000,,88.5,88.5,FM,12.5,
744,GB3CD,145.687500,-,0.600000,,88.5,88.5,FM,12.5,
745,GB3CE,433.350000,+,1.600000,,88.5,88.5,FM,12.5,COLCHESTER
746,GB3CF,145.600000,-,0.600000,,88.5,88.5,FM,12.5,
747,GB3CG,145.725000,-,0.600000,,88.5,88.5,FM,12.5,
748,GB3CH,430.875000,+,7.600000,,88.5,88.5,FM,12.5,
749,GB3CI,430.825000,+,7.600000,,88.5,88.5,FM,12.5,CORBY
750,GB3CJ,29.640000,-,0.100000,,88.5,88.5,FM,12.5,NORTHAMPTON
751,GB3CK,433.000000,+,1.600000,,88.5,88.5,FM,12.5,CHARING KENT
752,GB3CL,433.225000,+,1.600000,,88.5,88.5,FM,12.5,CLACTON
753,GB3CM,430.862500,+,7.600000,,88.5,88.5,FM,12.5,
754,GB3CN,145.687500,-,0.600000,,88.5,88.5,FM,12.5,
755,GB3CO,145.662500,-,0.600000,,88.5,88.5,FM,12.5,CORBY
756,GB3CP,145.737500,-,0.600000,,88.5,88.5,FM,12.5,FERMANAGH
757,GB3CR,433.150000,+,1.600000,,88.5,88.5,FM,12.5,CAERGWRLE
758,GB3CS,145.750000,-,0.600000,,88.5,88.5,FM,12.5,MOTHERWELL
759,GB3CV,430.812500,+,7.600000,,88.5,88.5,FM,12.5,
760,GB3CW,433.100000,+,1.600000,,88.5,88.5,FM,12.5,NEWTOWN POWYS
761,GB3CY,430.862500,+,7.600000,,88.5,88.5,FM,12.5,
762,GB3DA,145.725000,-,0.600000,,88.5,88.5,FM,12.5,
763,GB3DB,50.770000,+,0.500000,,88.5,88.5,FM,12.5,
764,GB3DC,145.687500,-,0.600000,,88.5,88.5,FM,12.5,DERBY
765,GB3DD,433.250000,+,1.600000,,88.5,88.5,FM,12.5,
766,GB3DE,433.175000,+,1.600000,,88.5,88.5,FM,12.5,IPSWICH
767,GB3DG,145.775000,-,0.600000,,88.5,88.5,FM,12.5,
768,GB3DI,433.150000,+,1.600000,,88.5,88.5,FM,12.5,DIDCOT
769,GB3DM,430.925000,+,7.600000,,88.5,88.5,FM,12.5,
770,GB3DN,145.637500,-,0.600000,,88.5,88.5,FM,12.5,STIBB CROSS
771,GB3DQ,430.975000,+,7.600000,,88.5,88.5,FM,12.5,POLPERRO
772,GB3DR,145.737500,-,0.600000,,88.5,88.5,FM,12.5,DORCHESTER
773,GB3DS,433.325000,+,1.600000,,88.5,88.5,FM,12.5,WORKSOP
774,GB3DT,433.000000,+,1.600000,,88.5,88.5,FM,12.5,
775,GB3DU,145.762500,-,0.600000,,88.5,88.5,FM,12.5,
776,GB3DV,433.025000,+,1.600000,,88.5,88.5,FM,12.5,MALTBY
777,GB3DW,145.662500,-,0.600000,,88.5,88.5,FM,12.5,
778,GB3DX,433.300000,+,1.600000,,88.5,88.5,FM,12.5,DERRY/LONDONDERRY
779,GB3DY,433.250000,+,1.600000,,88.5,88.5,FM,12.5,WIRKSWORTH
780,GB3EA,145.687500,-,0.600000,,88.5,88.5,FM,12.5,WICKHAMBROOK
781,GB3EB,145.787500,-,0.600000,,88.5,88.5,FM,12.5,
782,GB3EC,50.830000,+,0.500000,,88.5,88.5,FM,12.5,BURY ST EDMUNDS
783,GB3ED,433.350000,+,1.600000,,88.5,88.5,FM,12.5,
784,GB3EE,433.300000,+,1.600000,,88.5,88.5,FM,12.5,
785,GB3EF,50.720000,+,0.500000,,88.5,88.5,FM,12.5,STOWMARKET
786,GB3EG,430.912500,+,7.600000,,88.5,88.5,FM,12.5,
787,GB3EH,430.962500,+,7.600000,,88.5,88.5,FM,12.5,
788,GB3EI,145.612500,-,0.600000,,88.5,88.5,FM,12.5,
789,GB3EJ,1297.100000,-,6.000000,,88.5,88.5,FM,12.5,
790,GB3EK,430.887500,+,7.600000,,88.5,88.5,FM,12.5,MARGATE
791,GB3EL,145.600000,-,0.600000,,88.5,88.5,FM,12.5,LONDON
792,GB3EM,145.762500,-,0.600000,,88.5,88.5,FM,12.5,
793,GB3EP,145.737500,-,0.600000,,88.5,88.5,FM,12.5,
794,GB3ER,433.075000,+,1.600000,,88.5,88.5,FM,12.5,DANBURY
795,GB3ES,145.675000,-,0.600000,,88.5,88.5,FM,12.5,HASTINGS
796,GB3EU,438.437500,-,7.600000,,88.5,88.5,FM,12.5,
797,GB3EV,145.700000,-,0.600000,,88.5,88.5,FM,12.5,DUFTON
798,GB3EW,145.612500,-,0.600000,,88.5,88.5,FM,12.5,EXETER
799,GB3EX,430.950000,+,7.600000,,88.5,88.5,FM,12.5,SILVERTON
800,GB3EZ,430.975000,+,7.600000,,88.5,88.5,FM,12.5,WICKHAMBROOK
801,GB3FC,430.850000,+,7.600000,,88.5,88.5,FM,12.5,BLACKPOOL
802,GB3FE,145.662500,-,0.600000,,88.5,88.5,FM,12.5,STIRLING
803,GB3FG,145.712500,-,0.600000,,88.5,88.5,FM,12.5,
804,GB3FH,50.770000,+,0.500000,,88.5,88.5,FM,12.5,SOMERSET
805,GB3FI,430.925000,+,7.600000,,88.5,88.5,FM,12.5,
806,GB3FJ,430.950000,+,7.600000,,88.5,88.5,FM,12.5,ASGARBY
807,GB3FK,145.750000,-,0.600000,,88.5,88.5,FM,12.5,
808,GB3FM,1297.050000,-,6.000000,,88.5,88.5,FM,12.5,FARNHAM
809,GB3FN,433.375000,+,1.600000,,88.5,88.5,FM,12.5,FARNHAM
810,GB3FR,145.775000,-,0.600000,,88.5,88.5,FM,12.5,SPILSBY LINCS.
811,GB3FU,145.750000,-,0.600000,,88.5,88.5,FM,12.5,
812,GB3FX,50.810000,+,0.500000,,88.5,88.5,FM,12.5,FARNHAM
813,GB3GB,433.300000,+,1.600000,,88.5,88.5,FM,12.5,
814,GB3GC,50.730000,+,0.500000,,88.5,88.5,FM,12.5,GUNNISLAKE
815,GB3GD,145.625000,-,0.600000,,88.5,88.5,FM,12.5,SNAEFELL IOM
816,GB3GF,433.300000,+,1.600000,,88.5,88.5,FM,12.5,GUILDFORD
817,GB3GH,433.125000,+,1.600000,,88.5,88.5,FM,12.5,GLOUCESTER
818,GB3GJ,145.637500,-,0.600000,,88.5,88.5,FM,12.5,ST HELIER
819,GB3GL,430.900000,+,7.600000,,88.5,88.5,FM,12.5,
820,GB3GN,145.775000,-,0.600000,,88.5,88.5,FM,12.5,BANCHORY
821,GB3GO,145.787500,-,0.600000,,88.5,88.5,FM,12.5,
822,GB3GR,430.850000,+,7.600000,,88.5,88.5,FM,12.5,
823,GB3GS,433.300000,+,1.600000,,88.5,88.5,FM,12.5,
824,GB3GU,433.325000,+,1.600000,,88.5,88.5,FM,12.5,GUERNSEY
825,GB3GY,433.275000,+,1.600000,,88.5,88.5,FM,12.5,CLEETHORPES
826,GB3HA,145.750000,-,0.600000,,88.5,88.5,FM,12.5,
827,GB3HB,433.375000,+,1.600000,,88.5,88.5,FM,12.5,
828,GB3HC,433.150000,+,1.600000,,88.5,88.5,FM,12.5,
829,GB3HD,433.225000,+,1.600000,,88.5,88.5,FM,12.5,
830,GB3HE,430.925000,+,7.600000,,88.5,88.5,DV,12.5,
831,GB3HG,145.625000,-,0.600000,,88.5,88.5,FM,12.5,THIRSK
832,GB3HH,145.700000,-,0.600000,,88.5,88.5,FM,12.5,BUXTON
833,GB3HI,145.700000,-,0.600000,,88.5,88.5,FM,12.5,ISLE OF MULL
834,GB3HJ,433.025000,+,1.600000,,88.5,88.5,FM,12.5,HARROGATE
835,GB3HK,433.050000,+,1.600000,,88.5,88.5,FM,12.5,SELKIRK
836,GB3HM,50.820000,+,0.500000,,88.5,88.5,FM,12.5,BELPER
837,GB3HN,433.025000,+,1.600000,,88.5,88.5,FM,12.5,
838,GB3HO,430.887500,+,7.600000,,88.5,88.5,FM,12.5,HORSHAM
839,GB3HR,433.350000,+,1.600000,,88.5,88.5,FM,12.5,HARROW
840,GB3HS,145.650000,-,0.600000,,88.5,88.5,FM,12.5,
841,GB3HT,433.275000,+,1.600000,,88.5,88.5,FM,12.5,
842,GB3HW,433.325000,+,1.600000,,88.5,88.5,FM,12.5,GIDEA PARK
843,GB3HX,50.760000,+,0.500000,,88.5,88.5,FM,12.5,
844,GB3HY,430.900000,+,7.600000,,88.5,88.5,FM,12.5,HAYWARDS HEATH
845,GB3IC,433.125000,+,1.600000,,88.5,88.5,FM,12.5,
846,GB3IE,430.850000,+,7.600000,,88.5,88.5,DV,12.5,
847,GB3IG,145.775000,-,0.600000,,88.5,88.5,FM,12.5,STORNOWAY
848,GB3IH,433.100000,+,1.600000,,88.5,88.5,FM,12.5,IPSWICH
849,GB3IK,145.762500,-,0.600000,,88.5,88.5,FM,12.5,ROCHESTER
850,GB3IM-C,430.825000,+,7.600000,,88.5,88.5,FM,12.5,DOUGLAS IOM
851,GB3IM-P,430.875000,+,7.600000,,88.5,88.5,FM,12.5,PEEL
852,GB3IM-R,430.825000,+,7.600000,,88.5,88.5,FM,12.5,RAMSEY IOM
853,GB3IM-S,433.125000,+,1.600000,,88.5,88.5,FM,12.5,DOUGLAS IOM
854,GB3IN,145.637500,-,0.600000,,88.5,88.5,FM,12.5,
855,GB3IP,430.975000,+,7.600000,,88.5,88.5,FM,12.5,
856,GB3IR,145.762500,-,0.600000,,88.5,88.5,FM,12.5,RICHMOND YORKS
857,GB3IW,433.225000,+,1.600000,,88.5,88.5,FM,12.5,
858,GB3JB,145.787500,-,0.600000,,88.5,88.5,FM,12.5,MERE WILTSHIRE
859,GB3JL,145.787500,-,0.600000,,88.5,88.5,FM,12.5,LISKEARD
860,GB3JM,430.875000,+,7.600000,,88.5,88.5,FM,12.5,
861,GB3JS,433.025000,+,1.600000,,88.5,88.5,FM,12.5,
862,GB3JU,430.900000,+,7.600000,,88.5,88.5,FM,12.5,ST HELIER
863,GB3KA,430.887500,+,7.600000,,88.5,88.5,FM,12.5,
864,GB3KC,430.900000,+,7.600000,,88.5,88.5,FM,12.5,STOURBRIDGE
865,GB3KE,145.687500,-,0.600000,,88.5,88.5,FM,12.5,
866,GB3KI,145.662500,-,0.600000,,88.5,88.5,FM,12.5,
867,GB3KK,430.975000,+,7.600000,,88.5,88.5,FM,12.5,
868,GB3KL,433.100000,+,1.600000,,88.5,88.5,FM,12.5,
869,GB3KN,145.700000,-,0.600000,,88.5,88.5,FM,12.5,MAIDSTONE
870,GB3KR,430.812500,+,7.600000,,88.5,88.5,FM,12.5,
871,GB3KS,145.625000,-,0.600000,,88.5,88.5,FM,12.5,DOVER
872,GB3KT,430.900000,+,7.600000,,88.5,88.5,FM,12.5,
873,GB3KU,433.075000,+,1.600000,,88.5,88.5,FM,12.5,ASHTON-UNDER-LYNE
874,GB3KV,430.975000,+,7.600000,,88.5,88.5,FM,12.5,KILSYTH
875,GB3KW,430.825000,+,7.600000,,88.5,88.5,FM,12.5,
876,GB3KY,145.712500,-,0.600000,,88.5,88.5,FM,12.5,KINGS LYNN
877,GB3LA,145.712500,-,0.600000,,88.5,88.5,FM,12.5,SANQUHAR
878,GB3LB,145.787500,-,0.600000,,88.5,88.5,FM,12.5,LAUDER
879,GB3LC,430.937500,+,7.600000,,88.5,88.5,FM,12.5,
880,GB3LD,145.675000,-,0.600000,,88.5,88.5,FM,12.5,LANCASTER
881,GB3LE,433.100000,+,1.600000,,88.5,88.5,FM,12.5,MARKFIELD
882,GB3LF,433.350000,+,1.600000,,88.5,88.5,FM,12.5,KENDAL
883,GB3LH,433.375000,+,1.600000,,88.5,88.5,FM,12.5,
884,GB3LI,433.250000,+,1.600000,,88.5,88.5,FM,12.5,LIVERPOOL
885,GB3LL,433.000000,+,1.600000,,88.5,88.5,FM,12.5,
886,GB3LM,145.725000,-,0.600000,,88.5,88.5,FM,12.5,
887,GB3LN,430.925000,+,7.600000,,88.5,88.5,FM,12.5,
888,GB3LP,50.750000,+,0.500000,,88.5,88.5,FM,12.5,LIVERPOOL
889,GB3LR,430.862500,+,7.600000,,88.5,88.5,FM,12.5,NEWHAVEN
890,GB3LS,433.050000,+,1.600000,,88.5,88.5,FM,12.5,LINCOLN
891,GB3LT,433.250000,+,1.600000,,88.5,88.5,FM,12.5,
892,GB3LU,145.675000,-,0.600000,,88.5,88.5,FM,12.5,
893,GB3LV,433.050000,+,1.600000,,88.5,88.5,FM,12.5,NORTH LONDON
894,GB3LY,145.600000,-,0.600000,,88.5,88.5,FM,12.5,LIMAVADY
895,GB3LZ,145.662500,-,0.600000,,88.5,88.5,FM,12.5,
896,GB3MB,433.375000,+,1.600000,,88.5,88.5,FM,12.5,
897,GB3ME,433.150000,+,1.600000,,88.5,88.5,FM,12.5,
898,GB3MG,430.900000,+,7.600000,,88.5,88.5,DV,12.5,
899,GB3MH,145.625000,-,0.600000,,88.5,88.5,FM,12.5,EAST GRINSTEAD
900,GB3MI,145.712500,-,0.600000,,88.5,88.5,FM,12.5,
901,GB3MK,433.000000,+,1.600000,,88.5,88.5,FM,12.5,
902,GB3ML,430.912500,+,7.600000,,88.5,88.5,FM,12.5,
903,GB3MM,1297.150000,-,6.000000,,88.5,88.5,FM,12.5,WOLVERHAMPTON
904,GB3MN,145.650000,-,0.600000,,88.5,88.5,FM,12.5,
905,GB3MP,145.750000,-,0.600000,,88.5,88.5,FM,12.5,
906,GB3MR,433.350000,+,1.600000,,88.5,88.5,FM,12.5,STOCKPORT
907,GB3MT,430.900000,+,7.600000,,88.5,88.5,FM,12.5,MAGHERAFELT
908,GB3MW,433.250000,+,1.600000,,88.5,88.5,FM,12.5,
909,GB3MY,433.275000,+,1.600000,,88.5,88.5,FM,12.5,
910,GB3NA,145.612500,-,0.600000,,88.5,88.5,FM,12.5,
911,GB3NB,145.625000,-,0.600000,,88.5,88.5,FM,12.5,NORWICH
912,GB3NC,145.725000,-,0.600000,,88.5,88.5,FM,12.5,
913,GB3NE,145.762500,-,0.600000,,88.5,88.5,FM,12.5,NEWBURY
914,GB3NF,145.625000,-,0.600000,,88.5,88.5,FM,12.5,
915,GB3NG,145.625000,-,0.600000,,88.5,88.5,FM,12.5,FRASERBURGH
916,GB3NH,430.950000,+,7.600000,,88.5,88.5,FM,12.5,
917,GB3NI,145.725000,-,0.600000,,88.5,88.5,FM,12.5,BELFAST N.I.
918,GB3NK,433.100000,+,1.600000,,88.5,88.5,FM,12.5,ERITH
919,GB3NL,145.775000,-,0.600000,,88.5,88.5,FM,12.5,NORTH LONDON
920,GB3NN,433.050000,+,1.600000,,88.5,88.5,FM,12.5,WELLS NORFOLK
921,GB3NO,1297.000000,-,6.000000,,88.5,88.5,FM,12.5,NORWICH
922,GB3NP,430.887500,+,7.600000,,88.5,88.5,FM,12.5,
923,GB3NR,433.000000,+,1.600000,,88.5,88.5,FM,12.5,NORWICH
924,GB3NS,439.675000,-,9.000000,,88.5,88.5,DV,12.5,
925,GB3NT,433.000000,+,1.600000,,88.5,88.5,FM,12.5,
926,GB3NW,145.625000,-,0.600000,,88.5,88.5,FM,12.5,
927,GB3NX,430.850000,+,7.600000,,88.5,88.5,FM,12.5,CRAWLEY SUSSEX
928,GB3NY,430.825000,+,7.600000,,88.5,88.5,FM,12.5,
929,GB3NZ,145.600000,-,0.600000,,88.5,88.5,FM,12.5,
930,GB3OA,145.612500,-,0.600000,,88.5,88.5,FM,12.5,SOUTHPORT
931,GB3OC,145.650000,-,0.600000,,88.5,88.5,FM,12.5,KIRKWALL
932,GB3OH,430.950000,+,7.600000,,88.5,88.5,FM,12.5,
933,GB3OM,430.950000,+,7.600000,,88.5,88.5,FM,12.5,
934,GB3OR,430.837500,+,7.600000,,88.5,88.5,FM,12.5,
935,GB3OV,433.125000,+,1.600000,,88.5,88.5,FM,12.5,ST NEOTS
936,GB3OY,430.950000,+,7.600000,,88.5,88.5,FM,12.5,BUCKHURST HILL
937,GB3PA,145.625000,-,0.600000,,88.5,88.5,FM,12.5,PAISLEY
938,GB3PB,145.625000,-,0.600000,,88.5,88.5,FM,12.5,
939,GB3PC,430.862500,+,7.600000,,88.5,88.5,FM,12.5,
940,GB3PE,145.675000,-,0.600000,,88.5,88.5,FM,12.5,
941,GB3PF,433.000000,+,1.600000,,88.5,88.5,FM,12.5,
942,GB3PI,145.750000,-,0.600000,,88.5,88.5,FM,12.5,ROYSTON
943,GB3PK,145.662500,-,0.600000,,88.5,88.5,FM,12.5,
944,GB3PL,145.762500,-,0.600000,,88.5,88.5,FM,12.5,E.CORNWALL
945,GB3PM,430.900000,+,7.600000,,88.5,88.5,FM,12.5,
946,GB3PO,145.650000,-,0.600000,,88.5,88.5,FM,12.5,IPSWICH
947,GB3PP,433.375000,+,1.600000,,88.5,88.5,FM,12.5,
948,GB3PR,145.675000,-,0.600000,,88.5,88.5,FM,12.5,
949,GB3PS,1297.075000,-,6.000000,,88.5,88.5,FM,12.5,ROYSTON
950,GB3PT,430.862500,+,7.600000,,88.5,88.5,FM,12.5,
951,GB3PU,433.000000,+,1.600000,,88.5,88.5,FM,12.5,
952,GB3PW,145.775000,-,0.600000,,88.5,88.5,FM,12.5,NEWTOWN POWYS
953,GB3PX,50.780000,+,0.500000,,88.5,88.5,FM,12.5,ROYSTON
954,GB3PY,430.900000,+,7.600000,,88.5,88.5,FM,12.5,
955,GB3PZ,430.900000,+,7.600000,,88.5,88.5,FM,12.5,
956,GB3RB,433.200000,+,1.600000,,88.5,88.5,FM,12.5,BOLSOVER
957,GB3RC,430.862500,+,7.600000,,88.5,88.5,FM,12.5,
958,GB3RD,145.675000,-,0.600000,,88.5,88.5,FM,12.5,READING
959,GB3RE,433.275000,+,1.600000,,88.5,88.5,FM,12.5,MAIDSTONE
960,GB3RF,145.775000,-,0.600000,,88.5,88.5,FM,12.5,
961,GB3RH,433.275000,+,1.600000,,88.5,88.5,FM,12.5,AXMINSTER
962,GB3RO,430.825000,+,7.600000,,88.5,88.5,FM,12.5,
963,GB3RR,430.850000,+,7.600000,,88.5,88.5,FM,12.5,
964,GB3RT,433.000000,+,1.600000,,88.5,88.5,FM,12.5,CWMBRAN
965,GB3RU,433.275000,+,1.600000,,88.5,88.5,FM,12.5,READING
966,GB3RW,145.600000,-,0.600000,,88.5,88.5,FM,12.5,
967,GB3SA,430.962500,+,7.600000,,88.5,88.5,FM,12.5,
968,GB3SA,430.962500,+,7.600000,Tone,118.8,118.8,FM,12.5,Stamford
969,GB3SB,145.650000,-,0.600000,,88.5,88.5,FM,12.5,SELKIRK
970,GB3SC,430.862500,+,7.600000,,88.5,88.5,FM,12.5,
971,GB3SD,433.350000,+,1.600000,,88.5,88.5,FM,12.5,WEYMOUTH
972,GB3SE,1297.075000,-,6.000000,,88.5,88.5,FM,12.5,STOKE ON TRENT
973,GB3SF,430.937500,+,7.600000,,88.5,88.5,FM,12.5,
974,GB3SG,430.912500,+,7.600000,,88.5,88.5,FM,12.5,
975,GB3SH,145.662500,-,0.600000,,88.5,88.5,FM,12.5,
976,GB3SI,145.625000,-,0.600000,,88.5,88.5,FM,12.5,HELSTON
977,GB3SJ,145.687500,-,0.600000,,88.5,88.5,FM,12.5,
978,GB3SK,433.150000,+,1.600000,,88.5,88.5,FM,12.5,CANTERBURY
979,GB3SL,50.730000,+,0.500000,,88.5,88.5,FM,12.5,KILSYTH
980,GB3SM,433.325000,+,1.600000,,88.5,88.5,FM,12.5,STOKE ON TRENT
981,GB3SN,145.725000,-,0.600000,,88.5,88.5,FM,12.5,ALTON HANTS
982,GB3SO,433.000000,+,1.600000,,88.5,88.5,FM,12.5,
983,GB3SP,433.100000,+,1.600000,,88.5,88.5,FM,12.5,
984,GB3SR,430.912500,+,7.600000,,88.5,88.5,FM,12.5,
985,GB3SS,145.600000,-,0.600000,,88.5,88.5,FM,12.5,
986,GB3ST,433.225000,+,1.600000,,88.5,88.5,FM,12.5,STOKE ON TRENT
987,GB3SU,433.200000,+,1.600000,,88.5,88.5,FM,12.5,
988,GB3SV,145.612500,-,0.600000,,88.5,88.5,FM,12.5,
989,GB3SW,145.712500,-,0.600000,,88.5,88.5,FM,12.5,
990,GB3SX,50.790000,+,0.500000,,88.5,88.5,FM,12.5,STOKE ON TRENT
991,GB3SY,433.150000,+,1.600000,,88.5,88.5,FM,12.5,
992,GB3TA,145.737500,-,0.600000,,88.5,88.5,FM,12.5,
993,GB3TC,433.350000,+,1.600000,,88.5,88.5,FM,12.5,
994,GB3TD,433.075000,+,1.600000,,88.5,88.5,FM,12.5,
995,GB3TE,145.612500,-,0.600000,,88.5,88.5,FM,12.5,
996,GB3TF,433.200000,+,1.600000,,88.5,88.5,FM,12.5,
997,GB3TH,433.375000,+,1.600000,,88.5,88.5,FM,12.5,
998,GB3TJ,433.300000,+,1.600000,,88.5,88.5,FM,12.5,
999,GB3TP,145.725000,-,0.600000,,88.5,88.5,FM,12.5,SHIPLEY
1000,GB3TR,145.650000,-,0.600000,,88.5,88.5,FM,12.5,TORQUAY
1001,GB3TS,433.175000,+,1.600000,,88.5,88.5,FM,12.5,
1002,GB3TU,433.225000,+,1.600000,,88.5,88.5,FM,12.5,TRING HERTS
1003,GB3TW,145.725000,-,0.600000,,88.5,88.5,FM,12.5,
1004,GB3TY,50.780000,+,0.500000,,88.5,88.5,FM,12.5,CARRICKFERGUS
1005,GB3UB,433.100000,+,1.600000,,88.5,88.5,FM,12.5,BATH AVON
1006,GB3UL,433.050000,+,1.600000,,88.5,88.5,FM,12.5,BELFAST N.I.
1007,GB3UM,50.740000,+,0.500000,,88.5,88.5,FM,12.5,MARKFIELD
1008,GB3UO,430.950000,+,7.600000,,88.5,88.5,FM,12.5,
1009,GB3UP,430.912500,+,7.600000,,88.5,88.5,FM,12.5,
1010,GB3US,433.000000,+,1.600000,,88.5,88.5,FM,12.5,SHEFFIELD
1011,GB3VA,145.700000,-,0.600000,,88.5,88.5,FM,12.5,BRILL
1012,GB3VE,433.100000,+,1.600000,,88.5,88.5,DV,12.5,
1013,GB3VH,433.325000,+,1.600000,,88.5,88.5,FM,12.5,WELWYN GARDEN CITY
1014,GB3VI,50.860000,+,0.500000,,88.5,88.5,FM,12.5,
1015,GB3VM,145.612500,-,0.600000,,88.5,88.5,FM,12.5,
1016,GB3VN,430.925000,+,7.600000,,88.5,88.5,FM,12.5,
1017,GB3VO,145.637500,-,0.600000,,88.5,88.5,FM,12.5,
1018,GB3VS,433.075000,+,1.600000,,88.5,88.5,FM,12.5,TAUNTON
1019,GB3VT,145.725000,-,0.600000,,88.5,88.5,DV,12.5,
1020,GB3VW,438.387500,-,7.600000,,88.5,88.5,FM,12.5,
1021,GB3WA,430.875000,+,7.600000,,88.5,88.5,FM,12.5,DALRY
1022,GB3WB,433.300000,+,1.600000,,88.5,88.5,FM,12.5,WESTON-SUPER-MARE
1023,GB3WC,1297.375000,-,6.000000,,88.5,88.5,FM,12.5,WAKEFIELD
1024,GB3WD,145.700000,-,0.600000,,88.5,88.5,FM,12.5,
1025,GB3WE,145.687500,-,0.600000,,88.5,88.5,FM,12.5,
1026,GB3WF,433.350000,+,1.600000,,88.5,88.5,FM,12.5,
1027,GB3WG,430.875000,+,7.600000,,88.5,88.5,FM,12.5,PORT TALBOT
1028,GB3WH,145.650000,-,0.600000,,88.5,88.5,FM,12.5,SWINDON
1029,GB3WI,433.375000,+,1.600000,,88.5,88.5,FM,12.5,
1030,GB3WK,145.775000,-,0.600000,,88.5,88.5,FM,12.5,
1031,GB3WL,430.950000,+,7.600000,,88.5,88.5,FM,12.5,
1032,GB3WM,433.050000,+,1.600000,,88.5,88.5,FM,12.5,
1033,GB3WN,438.387500,-,7.600000,,88.5,88.5,FM,12.5,
1034,GB3WO,430.975000,+,7.600000,,88.5,88.5,FM,12.5,
1035,GB3WP,430.937500,+,7.600000,,88.5,88.5,FM,12.5,
1036,GB3WR,145.600000,-,0.600000,,88.5,88.5,FM,12.5,
1037,GB3WS,145.750000,-,0.600000,,88.5,88.5,FM,12.5,CRAWLEY SUSSEX
1038,GB3WT,145.775000,-,0.600000,,88.5,88.5,FM,12.5,OMAGH
1039,GB3WU,430.825000,+,7.600000,,88.5,88.5,FM,12.5,WORCESTER
1040,GB3WW,145.775000,-,0.600000,,88.5,88.5,FM,12.5,
1041,GB3WX-10,29.210000,+,21.310000,,88.5,88.5,FM,12.5,MERE WILTSHIRE
1042,GB3WX-6,50.520000,-,21.310000,,88.5,88.5,FM,12.5,MERE WILTSHIRE
1043,GB3WY,50.800000,+,0.500000,,88.5,88.5,FM,12.5,WAKEFIELD
1044,GB3XL,430.887500,+,7.600000,,88.5,88.5,FM,12.5,
1045,GB3XN,430.925000,+,7.600000,,88.5,88.5,FM,12.5,WORKSOP
1046,GB3XP,145.687500,-,0.600000,,88.5,88.5,FM,12.5,
1047,GB3XS,50.850000,+,0.500000,,88.5,88.5,FM,12.5,
1048,GB3XX,430.912500,+,7.600000,,88.5,88.5,FM,12.5,
1049,GB3XZ,1297.025000,-,6.000000,,88.5,88.5,FM,12.5,
1050,GB3YA,145.712500,-,0.600000,,88.5,88.5,FM,12.5,
1051,GB3YC,145.750000,-,0.600000,,88.5,88.5,FM,12.5,
1052,GB3YL,433.350000,+,1.600000,,88.5,88.5,FM,12.5,
1053,GB3YW,145.787500,-,0.600000,,88.5,88.5,FM,12.5,WAKEFIELD
1054,GB3ZA,145.737500,-,0.600000,,88.5,88.5,FM,12.5,
1055,GB3ZB,430.825000,+,7.600000,,88.5,88.5,FM,12.5,BRISTOL
1056,GB3ZI,430.975000,+,7.600000,,88.5,88.5,FM,12.5,
1057,GB3ZN,145.637500,-,0.600000,,88.5,88.5,FM,12.5,
1058,GB3ZW,50.810000,+,0.500000,,88.5,88.5,FM,12.5,NEWTOWN POWYS
1059,GB3ZX,430.825000,+,7.600000,,88.5,88.5,FM,12.5,EASTBOURNE
1060,GB3ZY,50.800000,+,0.500000,,88.5,88.5,FM,12.5,BRISTOL
1061,GB7AA,439.675000,-,9.000000,,88.5,88.5,DV,12.5,
1062,GB7AB,439.662500,-,9.000000,,88.5,88.5,DV,12.5,
1063,GB7AD,439.762500,-,9.000000,,88.5,88.5,DV,12.5,
1064,GB7AH,439.512500,-,9.000000,,88.5,88.5,DV,12.5,
1065,GB7AL,439.400000,-,9.000000,,88.5,88.5,DV,12.5,
1066,GB7AM,145.662500,-,0.600000,,88.5,88.5,DV,12.5,
1067,GB7AR,439.525000,-,9.000000,,88.5,88.5,DV,12.5,
1068,GB7AS,439.425000,-,9.000000,,88.5,88.5,DV,12.5,
1069,GB7AU,439.700000,-,9.000000,,88.5,88.5,DV,12.5,
1070,GB7AV,439.437500,-,9.000000,,88.5,88.5,DV,12.5,
1071,GB7AY,439.450000,-,9.000000,,88.5,88.5,DV,12.5,
1072,GB7BA,439.762500,-,9.000000,,88.5,88.5,DV,12.5,
1073,GB7BB,439.712500,-,9.000000,,88.5,88.5,DV,12.5,
1074,GB7BC,439.650000,-,9.000000,,88.5,88.5,DV,12.5,
1075,GB7BD,430.950000,+,7.600000,,88.5,88.5,DV,12.5,
1076,GB7BE,439.662500,-,9.000000,,88.5,88.5,DV,12.5,
1077,GB7BF,439.675000,-,9.000000,,88.5,88.5,DV,12.5,
1078,GB7BH,439.575000,-,9.000000,,88.5,88.5,DV,12.5,
1079,GB7BI,439.662500,-,9.000000,,88.5,88.5,DV,12.5,
1080,GB7BJ,439.737500,-,9.000000,,88.5,88.5,DV,12.5,
1081,GB7BK,439.737500,-,9.000000,,88.5,88.5,DV,12.5,
