Channel Number,Receive Frequency,Transmit Frequency,Offset Frequency,Offset Direction,Operating Mode,Name,Show Name,Tone Mode,CTCSS,Rx CTCSS,DCS,Rx DCS,Skip,Step,Mask,Attenuator,Comment,IPO,
92,145.625000,145.025000,Minus,0.600000,SR4J,On,Tone,67.0 Hz,67.0 Hz,023,023,Off,12.5 kHz,Off,Off,,Off,
93,439.275000,431.675000,Minus,7.600000,SR4KT,On,Tone,67.0 Hz,67.0 Hz,023,023,Off,12.5 kHz,Off,Off,,Off,
94,1298.200000,1270.200000,Minus,28.000000,SR4LDG,On,None,88.5 Hz,67.0 Hz,023,023,Off,12.5 kHz,Off,Off,,Off,
95,1298.600000,1270.600000,Minus,28.000000,SR4LM,On,None,88.5 Hz,88.5 Hz,023,023,Off,12.5 kHz,Off,Off,,Off,
96,439.100000,431.500000,Minus,7.600000,SR4LO,On,Tone,67.0 Hz,67.0 Hz,023,023,Off,12.5 kHz,Off,Off,,Off,
97,145.600000,145.000000,Minus,0.600000,SR4M,On,Tone,67.0 Hz,67.0 Hz,023,023,Off,12.5 kHz,Off,Off,,Off,
98,438.750000,431.150000,Minus,7.600000,SR4MI,On,Tone,67.0 Hz,67.0 Hz,023,023,Off,12.5 kHz,Off,Off,,Off,
99,439.300000,431.700000,Minus,7.600000,SR4MK,On,Tone,67.0 Hz,88.5 Hz,023,023,Off,12.5 kHz,Off,Off,,Off,
100,439.150000,431.550000,Minus,7.600000,SR4MR,On,Tone,67.0 Hz,67.0 Hz,023,023,Off,12.5 kHz,Off,Off,,Off,
101,145.725000,145.125000,Minus,0.600000,SR4O,On,None,88.5 Hz,67.0 Hz,023,023,Off,12.5 kHz,Off,Off,,Off,
102,438.675000,431.075000,Minus,7.600000,SR4ON,On,Tone,67.0 Hz,67.0 Hz,023,023,Off,12.5 kHz,Off,Off,,Off,
103,438.950000,431.350000,Minus,7.600000,SR4ONX,On,None,88.5 Hz,88.5 Hz,023,023,Off,12.5 kHz,Off,Off,,Off,
104,145.650000,145.050000,Minus,0.600000,SR4Q,On,None,88.5 Hz,88.5 Hz,023,023,Off,12.5 kHz,Off,Off,,Off,
105,145.700000,145.100000,Minus,0.600000,SR4RS,On,Tone,67.0 Hz,67.0 Hz,023,023,Off,12.5 kHz,Off,Off,,Off,
106,438.875000,431.275000,Minus,7.600000,SR4SN,On,Tone,67.0 Hz,67.0 Hz,023,023,Off,12.5 kHz,Off,Off,,Off,
107,438.800000,431.200000,Minus,7.600000,SR4SU,On,Tone,67.0 Hz,67.0 Hz,023,023,Off,12.5 kHz,Off,Off,,Off,
108,439.325000,431.725000,Minus,7.600000,SR4SW,On,None,88.5 Hz,88.5 Hz,023,023,Off,12.5 kHz,Off,Off,,Off,
109,145.725000,145.125000,Minus,0.600000,SR4U,On,None,88.5 Hz,88.5 Hz,023,023,Off,12.5 kHz,Off,Off,,Off,
110,438.600000,431.000000,Minus,7.600000,SR4UVE,On,Tone,94.8 Hz,94.8 Hz,023,023,Off,12.5 kHz,Off,Off,,Off,
111,145.775000,145.175000,Minus,0.600000,SR4UVQ,On,Tone,94.8 Hz,88.5 Hz,023,023,Off,12.5 kHz,Off,Off,,Off,
112,145.700000,145.100000,Minus,0.600000,SR5A,On,None,88.5 Hz,88.5 Hz,023,023,Off,12.5 kHz,Off,Off,,Off,
113,145.700000,145.100000,Minus,0.600000,SR5A-RX,On,None,88.5 Hz,88.5 Hz,023,023,Off,12.5 kHz,Off,Off,,Off,
114,438.725000,431.125000,Minus,7.600000,SR5C,On,Tone,127.3 Hz,88.5 Hz,023,023,Off,12.5 kHz,Off,Off,,Off,
115,439.150000,431.550000,Minus,7.600000,SR5GK,On,Tone,118.8 Hz,118.8 Hz,023,023,Off,12.5 kHz,Off,Off,,Off,
116,439.225000,431.625000,Minus,7.600000,SR5GM,On,Tone,127.3 Hz,127.3 Hz,023,023,Off,12.5 kHz,Off,Off,,Off,
117,438.800000,431.200000,Minus,7.600000,SR5GR,On,Tone,127.3 Hz,127.3 Hz,023,023,Off,12.5 kHz,Off,Off,,Off,
118,439.400000,431.800000,Minus,7.600000,SR5KAB,On,Tone,127.3 Hz,127.3 Hz,023,023,Off,12.5 kHz,Off,Off,,Off,
119,439.200000,431.600000,Minus,7.600000,SR5KO,On,Tone,118.8 Hz,118.8 Hz,023,023,Off,12.5 kHz,Off,Off,,Off,
120,29.680000,29.580000,Split, ,SR5KP,On,Tone,127.3 Hz,127.3 Hz,023,023,Off,12.5 kHz,Off,Off,,Off,
121,438.200000,430.600000,Split, ,SR5KPN,On,Tone,127.3 Hz,127.3 Hz,023,023,Off,12.5 kHz,Off,Off,,Off,
122,1298.100000,1270.100000,Minus,28.000000,SR5LW,On,None,88.5 Hz,88.5 Hz,023,023,Off,12.5 kHz,Off,Off,,Off,
123,438.950000,431.350000,Minus,7.600000,SR5MM,On,Tone,127.3 Hz,127.3 Hz,023,023,Off,12.5 kHz,Off,Off,,Off,
124,439.425000,431.825000,Minus,7.600000,SR5ND,On,Tone,127.3 Hz,127.3 Hz,023,023,Off,12.5 kHz,Off,Off,,Off,
125,438.975000,431.375000,Split, ,SR5NRD,On,Tone,127.3 Hz,88.5 Hz,023,023,Off,12.5 kHz,Off,Off,,Off,
126,145.675000,145.075000,Minus,0.600000,SR5O,On,Tone,123.0 Hz,123.0 Hz,023,023,Off,12.5 kHz,Off,Off,,Off,
127,439.050000,431.450000,Minus,7.600000,SR5OS,On,Tone,67.0 Hz,67.0 Hz,023,023,Off,12.5 kHz,Off,Off,,Off,
128,145.725000,145.125000,Minus,0.600000,SR5P,On,Tone,110.9 Hz,88.5 Hz,023,023,Off,12.5 kHz,Off,Off,,Off,
129,439.125000,431.525000,Minus,7.600000,SR5PL,On,None,88.5 Hz,88.5 Hz,023,023,Off,12.5 kHz,Off,Off,,Off,
130,145.662500,145.062500,Minus,0.600000,SR5PN,On,Tone,127.3 Hz,88.5 Hz,023,023,Off,12.5 kHz,Off,Off,,Off,
131,439.175000,431.575000,Minus,7.600000,SR5PR,On,None,88.5 Hz,88.5 Hz,023,023,Off,12.5 kHz,Off,Off,,Off,
132,145.600000,145.000000,Minus,0.600000,SR5R,On,Tone,127.3 Hz,88.5 Hz,023,023,Off,12.5 kHz,Off,Off,,Off,
133,438.925000,431.325000,Minus,7.600000,SR5RA,On,Tone,118.8 Hz,118.8 Hz,023,023,Off,12.5 kHz,Off,Off,,Off,
134,145.787500,145.187500,Minus,0.600000,SR5RAD,On,Tone,118.8 Hz,88.5 Hz,023,023,Off,12.5 kHz,Off,Off,,Off,
